case,recipe,query,baseline,p25_ns,median_ns,p75_ns,median_over_handwritten,fused_over_baseline,logical_bytes,delivered_bytes,transferred_bytes,file_bytes,delivered_fraction,decoded_rows,planner_ns
18,"UnsignedDelta(BitPack)",SUM_70PCT,interpreted_plan,58242619.0,58254197.0,58322159.0,109.1930,0.0021,5091,5120,5120,6976,0.733945,11703,4563.1
18,"UnsignedDelta(BitPack)",SUM_70PCT,generated_full_page_access,66542.9,66595.8,66613.8,0.1248,1.7932,5091,6976,6976,6976,1.000000,11703,4563.1
18,"UnsignedDelta(BitPack)",SUM_70PCT,generated,71022.8,71048.6,71130.9,0.1332,1.6808,5091,5120,5120,6976,0.733945,11703,4563.1
18,"UnsignedDelta(BitPack)",SUM_70PCT,handwritten_monomorphized,532450.6,533497.7,534040.7,1.0000,0.2238,5091,5120,5120,6976,0.733945,11703,4563.1
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,full_decode,107052.7,107178.7,107693.0,6.7220,0.9448,6976,6976,6976,6976,1.000000,16384,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,fused_decode,101174.9,101261.6,101382.2,6.3509,1.0000,6976,6976,6976,6976,1.000000,16384,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,interpreted_plan,811104.3,811738.7,812401.3,50.9102,0.1247,463,592,592,6976,0.084862,163,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,generated_full_page_access,2365.3,2368.7,2369.2,0.1486,42.7491,463,6976,6976,6976,1.000000,163,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,generated,2652.4,2653.5,2661.2,0.1664,38.1615,463,592,592,6976,0.084862,163,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_1PCT,handwritten_monomorphized,15929.6,15944.5,15981.0,1.0000,6.3509,463,592,592,6976,0.084862,163,1413.2
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,full_decode,127638.8,127844.2,127979.0,0.2323,0.9159,6976,6976,6976,6976,1.000000,16384,4572.8
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,fused_decode,116988.2,117092.9,117257.9,0.2128,1.0000,6976,6976,6976,6976,1.000000,16384,4572.8
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,interpreted_plan,58231032.0,58244212.0,58273526.0,105.8474,0.0020,5091,5120,5120,6976,0.733945,11703,4572.8
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,generated_full_page_access,82204.6,82259.8,82302.7,0.1495,1.4235,5091,6976,6976,6976,1.000000,11703,4572.8
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,generated,86651.3,86724.5,86767.3,0.1576,1.3502,5091,5120,5120,6976,0.733945,11703,4572.8
18,"UnsignedDelta(BitPack)",BETWEEN_70PCT,handwritten_monomorphized,549517.2,550266.1,550665.4,1.0000,0.2128,5091,5120,5120,6976,0.733945,11703,4572.8
18,"UnsignedDelta(BitPack)",FILTER_POINT,full_decode,119828.4,119988.7,120188.0,0.0176,0.8944,6976,6976,6976,6976,1.000000,16384,707.5
18,"UnsignedDelta(BitPack)",FILTER_POINT,fused_decode,107192.2,107313.5,107356.8,0.0157,1.0000,6976,6976,6976,6976,1.000000,16384,707.5
18,"UnsignedDelta(BitPack)",FILTER_POINT,interpreted_plan,80824667.0,80850795.0,80882883.0,11.8532,0.0013,6976,6976,6976,6976,1.000000,16384,707.5
18,"UnsignedDelta(BitPack)",FILTER_POINT,generated_full_page_access,762243.0,763339.7,763863.8,0.1119,0.1406,5504,6976,6976,6976,1.000000,1024,707.5
18,"UnsignedDelta(BitPack)",FILTER_POINT,generated,770038.2,771001.2,771361.7,0.1130,0.1392,5504,6976,6976,6976,1.000000,1024,707.5
18,"UnsignedDelta(BitPack)",FILTER_POINT,handwritten_monomorphized,6810409.0,6821004.0,6824239.0,1.0000,0.0157,5504,6976,6976,6976,1.000000,1024,707.5
18,"UnsignedDelta(BitPack)",FILTER_50PCT,full_decode,135767.6,135902.4,136216.6,0.0218,0.9072,6976,6976,6976,6976,1.000000,16384,694.7
18,"UnsignedDelta(BitPack)",FILTER_50PCT,fused_decode,123126.3,123296.6,123406.8,0.0198,1.0000,6976,6976,6976,6976,1.000000,16384,694.7
18,"UnsignedDelta(BitPack)",FILTER_50PCT,interpreted_plan,80817116.0,80876575.0,81170794.0,12.9982,0.0015,6976,6976,6976,6976,1.000000,16384,694.7
18,"UnsignedDelta(BitPack)",FILTER_50PCT,generated_full_page_access,697747.4,698797.7,699431.4,0.1123,0.1764,5888,6976,6976,6976,1.000000,960,694.7
18,"UnsignedDelta(BitPack)",FILTER_50PCT,generated,705600.6,706327.4,706882.4,0.1135,0.1746,5888,6976,6976,6976,1.000000,960,694.7
18,"UnsignedDelta(BitPack)",FILTER_50PCT,handwritten_monomorphized,6211204.0,6222140.0,6227327.0,1.0000,0.0198,5888,6976,6976,6976,1.000000,960,694.7
