case,split,recipe,query,rows,selectivity,tier,plan,p25_ns,median_ns,p75_ns,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,decoded_rows,file_bytes,metadata_bytes,layout_frames,restart_entries,rle_runs,dictionary_entries,patch_count,nullable_nodes
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,memory_warm,selective_closure,261930.0,262201.0,262612.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,memory_warm,broad_fused,831430.0,831700.0,833393.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,mmap_hot,selective_closure,261420.0,261470.0,261490.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,mmap_hot,broad_fused,829517.0,829738.0,834184.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,buffered_hot,selective_closure,314389.0,315240.0,315811.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,buffered_hot,broad_fused,835236.0,836738.0,840344.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,buffered_drop_cache,selective_closure,482820.0,490602.0,492815.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,4915,0.29998779,buffered_drop_cache,broad_fused,967112.0,971118.0,972991.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,memory_warm,selective_closure,274059.0,274179.0,274449.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,memory_warm,broad_fused,849157.0,849226.0,849988.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,mmap_hot,selective_closure,273448.0,273728.0,273809.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,mmap_hot,broad_fused,843338.0,844580.0,844790.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,buffered_hot,selective_closure,326246.0,326287.0,330974.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,buffered_hot,broad_fused,848095.0,848525.0,848566.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,buffered_drop_cache,selective_closure,494478.0,499776.0,501608.0,10919,11224,11224,60,0,4915,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,4915,0.29998779,buffered_drop_cache,broad_fused,973482.0,974694.0,975054.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,memory_warm,selective_closure,349842.0,350002.0,353517.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,memory_warm,broad_fused,830859.0,830949.0,833794.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,mmap_hot,selective_closure,347829.0,349091.0,351054.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,mmap_hot,broad_fused,830498.0,831050.0,835156.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,buffered_hot,selective_closure,419265.0,419525.0,420287.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,buffered_hot,broad_fused,835396.0,835876.0,836388.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,buffered_drop_cache,selective_closure,585393.0,586004.0,589969.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,6553,0.39996338,buffered_drop_cache,broad_fused,968705.0,971099.0,972170.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,memory_warm,selective_closure,364153.0,364334.0,370973.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,memory_warm,broad_fused,850248.0,852582.0,853653.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,mmap_hot,selective_closure,364593.0,365275.0,370803.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,mmap_hot,broad_fused,849417.0,849477.0,852271.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,buffered_hot,selective_closure,432916.0,435470.0,438053.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,buffered_hot,broad_fused,851410.0,853483.0,854474.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,buffered_drop_cache,selective_closure,604231.0,604261.0,607576.0,14394,14680,14680,78,0,6553,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,6553,0.39996338,buffered_drop_cache,broad_fused,984017.0,986451.0,986541.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,memory_warm,selective_closure,435009.0,435299.0,440477.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,memory_warm,broad_fused,831720.0,834304.0,834695.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,mmap_hot,selective_closure,436110.0,437472.0,439486.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,mmap_hot,broad_fused,835046.0,841004.0,845190.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,buffered_hot,selective_closure,522649.0,526816.0,528088.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,buffered_hot,broad_fused,835767.0,838882.0,839802.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,buffered_drop_cache,selective_closure,689478.0,692272.0,697610.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,8192,0.50000000,buffered_drop_cache,broad_fused,970167.0,973853.0,973853.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,memory_warm,selective_closure,454738.0,455480.0,459154.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,memory_warm,broad_fused,851540.0,852231.0,852772.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,mmap_hot,selective_closure,454327.0,454578.0,457662.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,mmap_hot,broad_fused,854484.0,855216.0,859081.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,buffered_hot,selective_closure,540516.0,543661.0,544923.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,buffered_hot,broad_fused,856257.0,856307.0,856838.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,buffered_drop_cache,selective_closure,711602.0,713715.0,715888.0,17869,18136,18136,96,0,8192,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,8192,0.50000000,buffered_drop_cache,broad_fused,985290.0,986091.0,988755.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,memory_warm,selective_closure,530100.0,531934.0,532815.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,memory_warm,broad_fused,835386.0,836397.0,836497.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,mmap_hot,selective_closure,527426.0,529209.0,530501.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,mmap_hot,broad_fused,837089.0,841626.0,846051.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,buffered_hot,selective_closure,627736.0,632673.0,637892.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,buffered_hot,broad_fused,835727.0,839672.0,840754.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,buffered_drop_cache,selective_closure,797119.0,804840.0,807654.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,9830,0.59997559,buffered_drop_cache,broad_fused,962486.0,967363.0,970538.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,memory_warm,selective_closure,544723.0,549760.0,551152.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,memory_warm,broad_fused,855256.0,857619.0,859371.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,mmap_hot,selective_closure,545664.0,548478.0,552725.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,mmap_hot,broad_fused,856397.0,857609.0,858150.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,buffered_hot,selective_closure,651301.0,652854.0,653625.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,buffered_hot,broad_fused,856187.0,858801.0,860994.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,buffered_drop_cache,selective_closure,827073.0,830849.0,831921.0,21376,21656,21656,116,0,9830,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,9830,0.59997559,buffered_drop_cache,broad_fused,979871.0,980243.0,985179.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,memory_warm,selective_closure,609459.0,612994.0,613475.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,memory_warm,broad_fused,832161.0,834545.0,844499.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,mmap_hot,selective_closure,610751.0,612223.0,612644.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,mmap_hot,broad_fused,837880.0,839051.0,839432.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,buffered_hot,selective_closure,731591.0,732152.0,733284.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,buffered_hot,broad_fused,838421.0,841775.0,843338.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,buffered_drop_cache,selective_closure,896607.0,904248.0,905701.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,11468,0.69995117,buffered_drop_cache,broad_fused,966872.0,968104.0,976467.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,memory_warm,selective_closure,633314.0,637571.0,638523.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,memory_warm,broad_fused,853413.0,853563.0,857179.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,mmap_hot,selective_closure,635258.0,636029.0,636159.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,mmap_hot,broad_fused,855676.0,856618.0,856718.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,buffered_hot,selective_closure,752862.0,754946.0,755617.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,buffered_hot,broad_fused,857359.0,859722.0,859993.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,buffered_drop_cache,selective_closure,921775.0,921844.0,922816.0,24849,25112,25112,134,0,11468,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,11468,0.69995117,buffered_drop_cache,broad_fused,987242.0,988184.0,989235.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,memory_warm,selective_closure,697670.0,698212.0,698452.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,memory_warm,broad_fused,837800.0,837850.0,840273.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,mmap_hot,selective_closure,695778.0,699183.0,699683.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,mmap_hot,broad_fused,833924.0,837359.0,837599.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,buffered_hot,selective_closure,831230.0,833273.0,834855.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,buffered_hot,broad_fused,836458.0,837539.0,841655.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,buffered_drop_cache,selective_closure,1009075.0,1015074.0,1015104.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,13107,0.79998779,buffered_drop_cache,broad_fused,969296.0,974574.0,975384.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,memory_warm,selective_closure,720995.0,722047.0,723790.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,memory_warm,broad_fused,854044.0,854685.0,858711.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,mmap_hot,selective_closure,721797.0,722978.0,725021.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,mmap_hot,broad_fused,855817.0,858340.0,859091.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,buffered_hot,selective_closure,857089.0,857899.0,858521.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,buffered_hot,broad_fused,860844.0,861735.0,861955.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,buffered_drop_cache,selective_closure,1028554.0,1029906.0,1037527.0,28327,28568,28568,152,0,13107,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,13107,0.79998779,buffered_drop_cache,broad_fused,983006.0,988765.0,992630.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,memory_warm,selective_closure,785712.0,787124.0,788136.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,memory_warm,broad_fused,838781.0,839202.0,843027.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,mmap_hot,selective_closure,785171.0,785271.0,786783.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,mmap_hot,broad_fused,841244.0,843128.0,847784.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,buffered_hot,selective_closure,936657.0,939130.0,941444.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,buffered_hot,broad_fused,840584.0,841355.0,841655.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,buffered_drop_cache,selective_closure,1103897.0,1104117.0,1112640.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,14745,0.89996338,buffered_drop_cache,broad_fused,979961.0,982726.0,984588.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,memory_warm,selective_closure,807584.0,810289.0,810739.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,memory_warm,broad_fused,853413.0,855336.0,856437.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,mmap_hot,selective_closure,805501.0,808416.0,809568.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,mmap_hot,broad_fused,856948.0,858711.0,859221.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,buffered_hot,selective_closure,955395.0,956387.0,958439.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,buffered_hot,broad_fused,856267.0,861265.0,862777.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,buffered_drop_cache,selective_closure,1138237.0,1139009.0,1149925.0,31801,32024,32024,170,0,14745,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,14745,0.89996338,buffered_drop_cache,broad_fused,988274.0,1044868.0,1093430.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,memory_warm,selective_closure,861225.0,862357.0,862606.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,memory_warm,broad_fused,836338.0,837229.0,837429.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,mmap_hot,selective_closure,862367.0,865631.0,867013.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,mmap_hot,broad_fused,836698.0,839612.0,840394.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,buffered_hot,selective_closure,1028173.0,1028313.0,1031158.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,buffered_hot,broad_fused,839572.0,842456.0,846903.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,buffered_drop_cache,selective_closure,1423724.0,1427389.0,1437284.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",SUM,16384,1.00000000,buffered_drop_cache,broad_fused,1135694.0,1137387.0,1143385.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,memory_warm,selective_closure,883768.0,883838.0,884550.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,memory_warm,broad_fused,851640.0,853422.0,858220.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,mmap_hot,selective_closure,886723.0,887083.0,888996.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,mmap_hot,broad_fused,853643.0,857009.0,862346.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,buffered_hot,selective_closure,1050617.0,1052019.0,1056336.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,buffered_hot,broad_fused,857449.0,858640.0,862937.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,buffered_drop_cache,selective_closure,1448230.0,1459877.0,1471485.0,35276,35480,35480,188,0,16384,35728,448,0,0,0,0,0,1
0,train,"Nullable(FOR(BitPack))",BETWEEN,16384,1.00000000,buffered_drop_cache,broad_fused,1157907.0,1160431.0,1167401.0,35276,35728,35728,1,0,16384,35728,448,0,0,0,0,0,1
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,memory_warm,selective_closure,1325.7,1327.2,1340.8,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,memory_warm,broad_fused,138416.3,138657.0,139975.3,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,mmap_hot,selective_closure,1812.1,1815.7,1830.1,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,mmap_hot,broad_fused,139581.7,139624.7,141140.7,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,buffered_hot,selective_closure,6217.5,6264.2,6299.4,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,buffered_hot,broad_fused,141317.3,141404.3,142726.3,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,buffered_drop_cache,selective_closure,269752.0,276062.0,277674.0,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",SUM,1,0.00006104,buffered_drop_cache,broad_fused,424994.0,426286.0,430412.0,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",BETWEEN,1,0.00006104,memory_warm,selective_closure,1336.6,1344.4,1347.7,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",BETWEEN,1,0.00006104,memory_warm,broad_fused,153862.7,153876.0,155308.3,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",BETWEEN,1,0.00006104,mmap_hot,selective_closure,1819.1,1836.5,1840.3,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",BETWEEN,1,0.00006104,mmap_hot,broad_fused,155138.0,155218.0,156774.0,35600,35648,35648,1,0,16384,35648,576,0,0,0,0,16,0
1,train,"Patch(FOR(BitPack))",BETWEEN,1,0.00006104,buffered_hot,selective_closure,6194.9,6233.9,6315.2,631,936,936,5,0,1,35648,576,0,0,0,0,16,0
